,close,ret
2011/1/24,1911.75,-0.73
2011/1/21,1925.84,1.63
2011/1/20,1895,-2.99
2011/1/19,1953.35,1.54
2011/1/18,1923.7,0.27
2011/1/17,1918.42,-3.24
2011/1/14,1982.62,-1.57
2011/1/13,2014.17,-0.15
2011/1/12,2017.15,0.87
2011/1/11,1999.76,1.22
2011/1/10,1975.74,-1.53
2011/1/7,2006.37,1.11
2011/1/6,1984.28,-0.75
2011/1/5,1999.22,-0.79
2011/1/4,2015.11,1.91
2010/12/31,1977.37,1.58
2010/12/30,1946.52,-0.35
2010/12/29,1953.33,0.15
2010/12/28,1950.33,-1.38
2010/12/27,1977.69,-1.77
2010/12/24,2013.25,-0.22
2010/12/23,2017.67,-0.21
2010/12/22,2021.98,-1.33
2010/12/21,2049.22,2.49
2010/12/20,1999.53,-1.6
2010/12/17,2032.14,-0.22
2010/12/16,2036.55,-0.85
2010/12/15,2054.02,-0.77
2010/12/14,2069.92,-0.21
2010/12/13,2074.33,2.61
2010/12/10,2021.65,1.27
2010/12/9,1996.38,-1.09
2010/12/8,2018.46,-1.38
2010/12/7,2046.72,0.72
2010/12/6,2032.03,1.19
2010/12/3,2008.12,0.5
2010/12/2,1998.15,0.7
2010/12/1,1984.31,0.22
2010/11/30,1979.89,-1.59
2010/11/29,2011.9,-0.32
2010/11/26,2018.4,-1.12
2010/11/25,2041.34,1.35
2010/11/24,2014.16,1.66
2010/11/23,1981.26,-1.9
2010/11/22,2019.67,-0.97
2010/11/19,2039.45,0.1
2010/11/18,2037.46,1.18
2010/11/17,2013.61,-0.93
2010/11/16,2032.5,-4.43
2010/11/15,2126.7,-0.18
2010/11/12,2130.58,-5.4
2010/11/11,2252.28,1.17
2010/11/10,2226.16,-1.38
2010/11/9,2257.35,-1.42
2010/11/8,2289.96,0.48
2010/11/5,2279,1.08
2010/11/4,2254.76,1.27
2010/11/3,2226.47,-0.23
2010/11/2,2231.7,-0.3
2010/11/1,2238.47,2.24
2010/10/29,2189.48,-1.56
2010/10/28,2224.24,-0.05
2010/10/27,2225.37,-2.06
2010/10/26,2272.21,-0.97
2010/10/25,2294.45,2.84
2010/10/22,2231.06,-0.63
2010/10/21,2245.25,-1.75
2010/10/20,2285.21,0.3
2010/10/19,2278.35,1.63
2010/10/18,2241.72,-0.56
2010/10/15,2254.39,4.33
2010/10/14,2160.84,1.66
2010/10/13,2125.61,1.62
2010/10/12,2091.78,1.2
2010/10/11,2066.95,3.87
2010/10/8,1990.01,4.02
2010/9/30,1913.11,2.37
2010/9/29,1868.75,0.26
2010/9/28,1863.88,-0.94
2010/9/27,1881.55,0.92
2010/9/21,1864.41,0.19
2010/9/20,1860.85,0.19
2010/9/17,1857.31,-0.06
2010/9/16,1858.45,-1.83
2010/9/15,1893.03,-1.66
2010/9/14,1925.01,0.15
2010/9/13,1922.14,0.34
2010/9/10,1915.65,-0.14
2010/9/9,1918.29,-1.94
2010/9/8,1956.33,-0.85
2010/9/7,1973.14,-0.13
2010/9/6,1975.68,2.41
2010/9/3,1929.19,-0.35
2010/9/2,1935.92,0.97
2010/9/1,1917.33,-0.34
2010/8/31,1923.91,-0.96
2010/8/30,1942.56,1.3
2010/8/27,1917.58,0.15
2010/8/26,1914.64,-0.02
2010/8/25,1915,-2.3
2010/8/24,1960.06,-0.14
2010/8/23,1962.78,-0.22
2010/8/20,1967.06,-1.36
2010/8/19,1994.16,0.99
2010/8/18,1974.66,-0.26
2010/8/17,1979.79,0.43
2010/8/16,1971.3,2.1
2010/8/13,1930.67,0.85
2010/8/12,1914.45,-1.31
2010/8/11,1939.84,0.27
2010/8/10,1934.59,-2.69
2010/8/9,1988.02,0.44
2010/8/6,1979.23,1.27
2010/8/5,1954.34,-1.37
2010/8/4,1981.53,0.16
2010/8/3,1978.41,-1.85
2010/8/2,2015.66,1.45
2010/7/30,1986.76,-0.36
2010/7/29,1993.87,0.52
2010/7/28,1983.63,2.46
2010/7/27,1936.07,-0.81
2010/7/26,1951.87,0.33
2010/7/23,1945.45,0.6
2010/7/22,1933.88,1.02
2010/7/21,1914.33,0.23
2010/7/20,1909.97,1.67
2010/7/19,1878.53,2.14
2010/7/16,1839.22,-0.08
2010/7/15,1840.67,-1.73
2010/7/14,1873.04,0.75
2010/7/13,1859.15,-1.51
2010/7/12,1887.67,0.93
2010/7/9,1870.3,2.31
2010/7/8,1828.13,-0.08
2010/7/7,1829.56,0.17
2010/7/6,1826.4,1.6
2010/7/5,1797.66,-0.82
2010/7/2,1812.58,0.71
2010/7/1,1799.88,-1.06
2010/6/30,1819.11,-0.76
2010/6/29,1833.04,-4.05
2010/6/28,1910.47,-0.28
2010/6/25,1915.91,0.07
2010/6/24,1914.65,0.05
2010/6/23,1913.63,-0.85
2010/6/22,1930,-0.19
2010/6/21,1933.62,3.35
2010/6/18,1870.87,-0.6
2010/6/17,1882.13,-0.06
2010/6/11,1883.2,0.5
2010/6/10,1873.82,-1.73
2010/6/9,1906.9,3.35
2010/6/8,1845.13,-0.44
2010/6/7,1853.36,-2.17
2010/6/4,1894.45,-0.04
2010/6/3,1895.15,-0.67
2010/6/2,1907.9,-0.18
2010/6/1,1911.43,-0.76
2010/5/31,1926.11,-2.41
2010/5/28,1973.62,-0.47
2010/5/27,1982.95,1.28
2010/5/26,1957.94,-0.03
2010/5/25,1958.46,-2.46
2010/5/24,2007.76,3.31
2010/5/21,1943.43,0.94
2010/5/20,1925.24,-1.58
2010/5/19,1956.22,-0.62
2010/5/18,1968.37,2.11
2010/5/17,1927.69,-4.56
2010/5/14,2019.73,-1.07
2010/5/13,2041.56,2.02
2010/5/12,2001.13,1.7
2010/5/11,1967.66,-1.99
2010/5/10,2007.52,1.38
2010/5/7,1980.17,-1.34
2010/5/6,2007.01,-4.88
2010/5/5,2110.05,0.01
2010/5/4,2109.81,-1.84
2010/4/30,2149.45,1.18
2010/4/29,2124.39,-0.1
2010/4/28,2126.53,-0.25
2010/4/27,2131.84,-1.77
2010/4/26,2170.32,-0.68
2010/4/23,2185.16,-0.5
2010/4/22,2196.22,-1.89
2010/4/21,2238.5,1.53
2010/4/20,2204.81,-0.27
2010/4/19,2210.82,-5.08
2010/4/16,2329.12,-1.58
2010/4/15,2366.57,0
2010/4/14,2366.61,0.08
2010/4/13,2364.84,2.05
2010/4/12,2317.38,-1.21
2010/4/9,2345.75,0.86
2010/4/8,2325.67,-1.55
2010/4/7,2362.28,-0.69
2010/4/6,2378.58,-0.03
2010/4/2,2379.19,0.11
2010/4/1,2376.6,1.1
2010/3/31,2350.82,-0.75
2010/3/30,2368.51,0.19
2010/3/29,2363.98,3.11
2010/3/26,2292.67,1.48
2010/3/25,2259.14,-1.43
2010/3/24,2291.83,-0.01
2010/3/23,2292,-1.06
2010/3/22,2316.63,0.26
2010/3/19,2310.55,0.68
2010/3/18,2294.95,-0.53
2010/3/17,2307.08,2.01
2010/3/16,2261.52,0.93
2010/3/15,2240.73,-1.49
2010/3/12,2274.53,-1.11
2010/3/11,2300.04,0.33
2010/3/10,2292.5,-0.43
2010/3/9,2302.39,0.78
2010/3/8,2284.68,0.74
2010/3/5,2267.94,0.27
2010/3/4,2261.93,-2.16
2010/3/3,2311.84,0.42
2010/3/2,2302.19,-0.38
2010/3/1,2311.08,1.62
2010/2/26,2274.33,-0.36
2010/2/25,2282.64,1.37
2010/2/24,2251.7,1.07
2010/2/23,2227.95,-1.81
2010/2/22,2269.05,-0.67
2010/2/12,2284.39,0.85
2010/2/11,2265.14,0.23
2010/2/10,2259.99,1.39
2010/2/9,2229.04,0.81
2010/2/8,2211.14,-0.38
2010/2/5,2219.6,-1.85
2010/2/4,2261.36,-0.72
2010/2/3,2277.8,2.88
2010/2/2,2214.03,0.23
2010/2/1,2208.94,-1.56
2010/1/29,2243.99,-0.38
2010/1/28,2252.61,-0.53
2010/1/27,2264.61,-2.03
2010/1/26,2311.45,-1.79
2010/1/25,2353.47,-1.12
2010/1/22,2380.06,0.1
2010/1/21,2377.75,0.77
2010/1/20,2359.49,-3.01
2010/1/19,2432.71,0.48
2010/1/18,2421.19,-0.27
2010/1/15,2427.81,0.21
2010/1/14,2422.77,0.96
2010/1/13,2399.64,-4.32
2010/1/12,2508.04,1.18
2010/1/11,2478.81,0.51
2010/1/8,2466.17,0.1
2010/1/7,2463.76,-2
2010/1/6,2514.01,-1.18
2010/1/5,2543.99,1.17
2010/1/4,2514.65,-1.53
2009/12/31,2553.8,0.47
2009/12/30,2541.81,2.85
2009/12/29,2471.36,1.03
2009/12/28,2446.22,1.65
2009/12/25,2406.6,-0.98
2009/12/24,2430.36,2.54
2009/12/23,2370.08,0.54
2009/12/22,2357.27,-2.31
2009/12/21,2413.07,-0.48
2009/12/18,2424.69,-1.63
2009/12/17,2464.8,-1.9
2009/12/16,2512.58,-0.49
2009/12/15,2524.86,-1.13
2009/12/14,2553.81,1.86
2009/12/11,2507.2,-0.1
2009/12/10,2509.75,0.59
2009/12/9,2495.03,-2.26
2009/12/8,2552.67,-1.63
2009/12/7,2594.97,0.3
2009/12/4,2587.15,3.6
2009/12/3,2497.27,-0.64
2009/12/2,2513.32,0.86
2009/12/1,2491.9,0.99
2009/11/30,2467.48,3.29
2009/11/27,2388.94,-2.86
2009/11/26,2459.2,-4.17
2009/11/25,2566.21,1.7
2009/11/24,2523.28,-2.73
2009/11/23,2594.04,0.43
2009/11/20,2583.01,-0.76
2009/11/19,2602.85,-0.11
2009/11/18,2605.84,0
2009/11/17,2605.81,0.17
2009/11/16,2601.51,3.07
2009/11/13,2523.99,0.62
2009/11/12,2508.5,-0.13
2009/11/11,2511.68,-0.35
2009/11/10,2520.57,0.06
2009/11/9,2518.99,0.26
2009/11/6,2512.42,0.29
2009/11/5,2505.14,0.11
2009/11/4,2502.45,0.59
2009/11/3,2487.73,1.06
2009/11/2,2461.62,3.6
2009/10/30,2376.03,1.15
2009/10/29,2349.02,-2.5
2009/10/28,2409.32,-0.16
2009/10/27,2413.22,-2.87
2009/10/26,2484.52,0.12
2009/10/23,2481.54,2.16
2009/10/22,2428.97,-0.88
2009/10/21,2450.46,-0.19
2009/10/20,2455.18,1.75
2009/10/19,2413.01,2.29
2009/10/16,2358.97,-0.2
2009/10/15,2363.6,0.48
2009/10/14,2352.24,0.88
2009/10/13,2331.64,1.65
2009/10/12,2293.82,-0.64
2009/10/9,2308.68,5.02
2009/9/30,2198.41,0.96
2009/9/29,2177.43,0.71
2009/9/28,2162.15,-2.87
2009/9/25,2226,-0.39
2009/9/24,2234.71,1.62
2009/9/23,2199.09,-1.52
2009/9/22,2233.08,-2.5
2009/9/21,2290.26,-0.26
2009/9/18,2296.32,-3.64
2009/9/17,2383.03,1.99
2009/9/16,2336.62,-2.04
2009/9/15,2385.33,0.03
2009/9/14,2384.62,1.17
2009/9/11,2356.98,3.19
2009/9/10,2284.07,-0.91
2009/9/9,2305,0.44
2009/9/8,2294.89,1.82
2009/9/7,2253.81,0.73
2009/9/4,2237.49,0.31
2009/9/3,2230.52,5.04
2009/9/2,2123.51,2.25
2009/9/1,2076.68,1.47
2009/8/31,2046.59,-6.7
2009/8/28,2193.52,-3.62
2009/8/27,2276.01,-0.72
2009/8/26,2292.49,1.46
2009/8/25,2259.55,-4.58
2009/8/24,2368.05,0.02
2009/8/21,2367.57,1.46
2009/8/20,2333.49,4.61
2009/8/19,2230.72,-4.78
2009/8/18,2342.81,0.48
2009/8/17,2331.72,-5.35
2009/8/14,2463.52,-2.58
2009/8/13,2528.64,1.41
2009/8/12,2493.48,-4.64
2009/8/11,2614.85,0.11
2009/8/10,2611.99,-0.85
2009/8/7,2634.49,-2.36
2009/8/6,2698.26,-2.31
2009/8/5,2761.96,-1.72
2009/8/4,2810.26,-0.97
2009/8/3,2837.74,0.74
2009/7/31,2816.89,2.28
2009/7/30,2754.19,3.09
2009/7/29,2671.59,-4.56
2009/7/28,2799.31,-0.2
2009/7/27,2805.04,2.26
2009/7/24,2743.03,0.95
2009/7/23,2717.23,1.5
2009/7/22,2677.15,2.08
2009/7/21,2622.71,-1.11
2009/7/20,2652.03,1.83
2009/7/17,2604.35,0.24
2009/7/16,2598.07,0.83
2009/7/15,2576.78,1.1
2009/7/14,2548.77,3.29
2009/7/13,2467.49,-2.05
2009/7/10,2519.08,-0.51
2009/7/9,2531.98,1.19
2009/7/8,2502.15,-0.59
2009/7/7,2516.99,-1.27
2009/7/6,2549.49,1.64
2009/7/3,2508.28,1.1
2009/7/2,2481.07,1.65
2009/7/1,2440.9,2.52
2009/6/30,2380.9,-0.43
2009/6/29,2391.07,1.99
2009/6/26,2344.4,0.36
2009/6/25,2335.92,-0.01
2009/6/24,2336.08,0.2
2009/6/23,2331.51,0.46
2009/6/22,2320.75,0.5
2009/6/19,2309.22,1.13
2009/6/18,2283.53,2.12
2009/6/17,2236.08,1.29
2009/6/16,2207.62,-0.44
2009/6/15,2217.38,2.82
2009/6/12,2156.53,-1.83
2009/6/11,2196.73,-0.7
2009/6/10,2212.19,0.68
2009/6/9,2197.15,0.49
2009/6/8,2186.47,1.21
2009/6/5,2160.42,-0.63
2009/6/4,2174.02,1.14
2009/6/3,2149.58,3.61
2009/6/2,2074.76,-0.1
2009/6/1,2076.88,4.3
2009/5/27,1991.29,2.35
2009/5/26,1945.5,-1.29
2009/5/25,1970.98,0.17
2009/5/22,1967.66,-0.24
2009/5/21,1972.47,-2.32
2009/5/20,2019.41,-1.49
2009/5/19,2050.05,1.03
2009/5/18,2029.06,0.33
2009/5/15,2022.3,0.04
2009/5/14,2021.56,-1.57
2009/5/13,2053.8,0.88
2009/5/12,2035.98,1.76
2009/5/11,2000.78,-1.1
2009/5/8,2022.95,1.6
2009/5/7,1991.17,0.55
2009/5/6,1980.2,0.98
2009/5/5,1960.98,0.16
2009/5/4,1957.94,3.28
2009/4/30,1895.7,-0.28
2009/4/29,1901.07,4.1
2009/4/28,1826.14,-0.07
2009/4/27,1827.47,-1.79
2009/4/24,1860.75,-0.84
2009/4/23,1876.42,0.09
2009/4/22,1874.75,-2.89
2009/4/21,1930.57,-1.34
2009/4/20,1956.78,1.9
2009/4/17,1920.31,-1.18
2009/4/16,1943.21,-0.01
2009/4/15,1943.35,-0.29
2009/4/14,1949.02,0.49
2009/4/13,1939.56,2.34
2009/4/10,1895.16,2.6
2009/4/9,1847.17,1.7
2009/4/8,1816.33,-4.11
2009/4/7,1894.12,0.07
2009/4/3,1892.73,0.76
2009/4/2,1878.4,1.42
2009/4/1,1852.02,1.19
2009/3/31,1830.28,0.71
2009/3/30,1817.41,-0.45
2009/3/27,1825.63,0.76
2009/3/26,1811.87,3.69
2009/3/25,1747.42,-1.62
2009/3/24,1776.12,0.51
2009/3/23,1767.05,2.37
2009/3/20,1726.21,-0.44
2009/3/19,1733.8,1.85
2009/3/18,1702.3,-0.19
2009/3/17,1705.51,2.98
2009/3/16,1656.18,1.86
2009/3/13,1626.02,-0.14
2009/3/12,1628.34,-0.35
2009/3/11,1634.08,-0.85
2009/3/10,1648.15,1.73
2009/3/9,1620.13,-3.38
2009/3/6,1676.79,-1.05
2009/3/5,1694.65,1.38
2009/3/4,1671.57,6.88
2009/3/3,1563.97,-1.8
2009/3/2,1592.61,0.04
2009/2/27,1592.01,-0.85
2009/2/26,1605.61,-3.41
2009/2/25,1662.26,1.32
2009/2/24,1640.57,-5.36
2009/2/23,1733.42,2.25
2009/2/20,1695.26,1.16
2009/2/19,1675.77,-0.01
2009/2/18,1675.86,-4.99
2009/2/17,1763.95,-2.92
2009/2/16,1817.06,3.5
2009/2/13,1755.57,3.31
2009/2/12,1699.35,-1.71
2009/2/11,1728.94,0.31
2009/2/10,1723.55,0.41
2009/2/9,1716.51,1.63
2009/2/6,1689,3.65
2009/2/5,1629.47,-0.14
2009/2/4,1631.74,3.26
2009/2/3,1580.29,2.5
2009/2/2,1541.68,0.22
2009/1/23,1538.27,-0.6
2009/1/22,1547.59,0.7
2009/1/21,1536.76,-0.17
2009/1/20,1539.37,0.64
2009/1/19,1529.58,1.84
2009/1/16,1502,2.23
2009/1/15,1469.2,-0.51
2009/1/14,1476.71,4.43
2009/1/13,1414.08,-1.92
2009/1/12,1441.73,-0.37
2009/1/9,1447.14,1.19
2009/1/8,1430.09,-2.61
2009/1/7,1468.46,-0.93
2009/1/6,1482.28,3.16
2009/1/5,1436.89,3.75
2008/12/31,1384.91,-0.39
2008/12/30,1390.4,-1.22
2008/12/29,1407.63,-0.65
2008/12/26,1416.83,0.07
2008/12/25,1415.83,-0.91
2008/12/24,1428.9,-1.57
2008/12/23,1451.76,-4.64
2008/12/22,1522.44,-2.04
2008/12/19,1554.11,0.09
2008/12/18,1552.75,2.81
2008/12/17,1510.35,-0.11
2008/12/16,1512.08,0.22
2008/12/15,1508.72,0.63
2008/12/12,1499.29,-4.32
2008/12/11,1567.02,-2.52
2008/12/10,1607.49,3.41
2008/12/9,1554.51,-3.01
2008/12/8,1602.75,4.18
2008/12/5,1538.47,1.11
2008/12/4,1521.6,2.33
2008/12/3,1486.89,4.75
2008/12/2,1419.49,-0.38
2008/12/1,1424.86,0.97
2008/11/28,1411.17,-3.06
2008/11/27,1455.74,1.05
2008/11/26,1440.64,0.37
2008/11/25,1435.36,-0.02
2008/11/24,1435.64,-4.36
2008/11/21,1501.09,-0.71
2008/11/20,1511.8,-2.07
2008/11/19,1543.77,5.8
2008/11/18,1459.11,-7.23
2008/11/17,1572.9,1.45
2008/11/14,1550.47,2.69
2008/11/13,1509.89,3.6
2008/11/12,1457.43,0.99
2008/11/11,1443.21,-1.8
2008/11/10,1469.62,7.79
2008/11/7,1363.46,2.31
2008/11/6,1332.71,-2.78
2008/11/5,1370.76,4.4
2008/11/4,1313.02,-0.82
2008/11/3,1323.89,-0.29
2008/10/31,1327.71,-2.29
2008/10/30,1358.89,3.18
2008/10/29,1316.98,-2.71
2008/10/28,1353.69,3.67
2008/10/27,1305.71,-7.27
2008/10/24,1408.13,-3.5
2008/10/23,1459.2,-0.8
2008/10/22,1470.92,-2.85
2008/10/21,1514.13,-1.15
2008/10/20,1531.69,3.48
2008/10/17,1480.16,0.47
2008/10/16,1473.25,-4.86
2008/10/15,1548.52,-1.04
2008/10/14,1564.73,-3.04
2008/10/13,1613.84,5.61
2008/10/10,1528.14,-3.71
2008/10/9,1587.04,-0.84
2008/10/8,1600.5,-4.63
2008/10/7,1678.27,-2.01
2008/10/6,1712.71,-5.44
2008/9/26,1811.34,0.14
2008/9/25,1808.81,4.19
2008/9/24,1736.12,0.58
2008/9/23,1726.13,-3.05
2008/9/22,1780.38,7.87
2008/9/19,1650.54,9.41
2008/9/18,1508.52,-1.59
2008/9/17,1532.96,-5.11
2008/9/16,1615.58,-5.63
2008/9/12,1711.96,0.13
2008/9/11,1709.8,-4.04
2008/9/10,1781.78,0.06
2008/9/9,1780.73,0.58
2008/9/8,1770.37,-1.48
2008/9/5,1796.96,-2.65
2008/9/4,1845.87,-0.18
2008/9/3,1849.17,-1.75
2008/9/2,1882.18,-1.24
2008/9/1,1905.9,-3.52
2008/8/29,1975.45,1.89
2008/8/28,1938.76,0.88
2008/8/27,1921.88,0.1
2008/8/26,1919.98,-1.78
2008/8/25,1954.85,0.35
2008/8/22,1948.07,-1.41
2008/8/21,1975.89,-3.28
2008/8/20,2042.94,8.14
2008/8/19,1889.1,1.56
2008/8/18,1860,-4.98
2008/8/15,1957.47,0.84
2008/8/14,1941.24,-0.42
2008/8/13,1949.36,-0.61
2008/8/12,1961.23,-0.72
2008/8/11,1975.52,-3.96
2008/8/8,2056.92,-4.05
2008/8/7,2143.8,-0.29
2008/8/6,2150,1.39
2008/8/5,2120.51,-1.64
2008/8/4,2155.89,-2.26
2008/8/1,2205.69,1.92
2008/7/31,2164.08,-2.49
2008/7/30,2219.24,-0.61
2008/7/29,2232.79,-1.99
2008/7/28,2278.23,0.55
2008/7/25,2265.68,-1.47
2008/7/24,2299.57,3.91
2008/7/23,2213.15,-0.21
2008/7/22,2217.83,-0.48
2008/7/21,2228.45,3.23
2008/7/18,2158.7,4.12
2008/7/17,2073.33,-0.74
2008/7/16,2088.78,-3.2
2008/7/15,2157.91,-4.48
2008/7/14,2259.16,0.61
2008/7/11,2245.46,-0.61
2008/7/10,2259.26,-1.33
2008/7/9,2289.68,4.4
2008/7/8,2193.21,0.13
2008/7/7,2190.3,5.44
2008/7/4,2077.23,-0.56
2008/7/3,2088.97,1.26
2008/7/2,2062.93,-0.87
2008/7/1,2081.05,-4.35
2008/6/30,2175.61,-1.39
2008/6/27,2206.32,-5.18
2008/6/26,2326.9,-0.32
2008/6/25,2334.4,3.47
2008/6/24,2256.12,1.62
2008/6/23,2220.08,-2.36
2008/6/20,2273.71,3.29
2008/6/19,2201.34,-7.07
2008/6/18,2368.71,4.7
2008/6/17,2262.28,-2.64
2008/6/16,2323.69,0.04
2008/6/13,2322.79,-2.72
2008/6/12,2387.76,-2.41
2008/6/11,2446.78,-1.37
2008/6/10,2480.76,-8.18
2008/6/6,2701.79,-0.76
2008/6/5,2722.41,-0.53
2008/6/4,2736.83,-2.4
2008/6/3,2804.07,-0.36
2008/6/2,2814.3,0.48
2008/5/30,2800.79,1.26
2008/5/29,2765.95,-2.48
2008/5/28,2836.26,2.98
2008/5/27,2754.12,0.33
2008/5/26,2745.09,-3.28
2008/5/23,2838.06,-0.11
2008/5/22,2841.15,-1.76
2008/5/21,2892.09,1.98
2008/5/20,2835.83,-4.8
2008/5/19,2978.66,-1.02
2008/5/16,3009.21,0.12
2008/5/15,3005.65,-0.72
2008/5/14,3027.38,3.5
2008/5/13,2924.96,-2.22
2008/5/12,2991.32,0.44
2008/5/9,2978.19,-1.95
2008/5/8,3037.5,1.94
2008/5/7,2979.82,-4.76
2008/5/6,3128.81,-1.27
2008/5/5,3169.08,1.39
2008/4/30,3125.53,5.56
2008/4/29,2960.89,1.45
2008/4/28,2918.61,-2.22
2008/4/25,2984.96,0.13
2008/4/24,2981.19,9.67
2008/4/23,2718.25,4.72
2008/4/22,2595.69,1.97
2008/4/21,2545.52,1.36
2008/4/18,2511.36,-2.99
2008/4/17,2588.76,-2.49
2008/4/16,2654.9,-2.24
2008/4/15,2715.74,1.14
2008/4/14,2685.01,-6.3
2008/4/11,2865.45,0.88
2008/4/10,2840.55,1.33
2008/4/9,2803.15,-5.61
2008/4/8,2969.61,0.52
2008/4/7,2954.23,4.44
2008/4/3,2828.63,3.06
2008/4/2,2744.65,1.15
2008/4/1,2713.49,-3.91
2008/3/31,2823.98,-2.97
2008/3/28,2910.51,5.44
2008/3/27,2760.45,-4.7
2008/3/26,2896.69,0.42
2008/3/25,2884.62,0.53
2008/3/24,2869.28,-5.04
2008/3/21,3021.58,0.33
2008/3/20,3011.79,2.26
2008/3/19,2945.23,2.64
2008/3/18,2869.61,-3.84
2008/3/17,2984.06,-3.25
2008/3/14,3084.45,-0.88
2008/3/13,3111.84,-1.67
2008/3/12,3164.79,-3.06
2008/3/11,3264.57,0.25
2008/3/10,3256.44,-4.1
2008/3/7,3395.61,-1.46
2008/3/6,3445.75,1.93
2008/3/5,3380.65,-1.29
2008/3/4,3424.79,-3.24
2008/3/3,3539.43,1.98
2008/2/29,3470.6,1.02
2008/2/28,3435.46,-0.7
2008/2/27,3459.78,2.86
2008/2/26,3363.7,0.95
2008/2/25,3331.99,-3.87
2008/2/22,3466.2,-4.27
2008/2/21,3620.85,-1.51
2008/2/20,3676.47,-2.92
2008/2/19,3787.03,2.1
2008/2/18,3709.07,1.72
2008/2/15,3646.18,-1.64
2008/2/14,3706.97,1.28
2008/2/13,3660.16,-2.81
2008/2/5,3766.16,-0.79
2008/2/4,3796.13,8.46
2008/2/1,3500.05,0.06
2008/1/31,3497.92,-1.22
2008/1/30,3541.08,-1.96
2008/1/29,3611.98,0.41
2008/1/28,3597.26,-7.18
2008/1/25,3875.58,1.5
2008/1/24,3818.33,-0.12
2008/1/23,3822.82,3.91
2008/1/22,3679.01,-7.46
2008/1/21,3975.71,-5.25
2008/1/18,4195.95,0.41
2008/1/17,4178.71,-2.23
2008/1/16,4274.02,-3.76
2008/1/15,4440.82,-1.3
2008/1/14,4499.14,0.39
2008/1/11,4481.49,1.13
2008/1/10,4431.46,0.58
2008/1/9,4405.92,1.1
2008/1/8,4358.1,0.64
2008/1/7,4330.28,1.11
2008/1/4,4282.69,1.24
2008/1/3,4230.42,0.25
2008/1/2,4219.69,-0.17
2007/12/28,4226.76,-0.75
2007/12/27,4258.55,1.99
2007/12/26,4175.56,0.32
2007/12/25,4162.08,-0.25
2007/12/24,4172.44,2.24
2007/12/21,4081.01,1.01
2007/12/20,4040.04,2.2
2007/12/19,3953.06,2.7
2007/12/18,3849.15,-0.7
2007/12/17,3876.14,-3.31
2007/12/14,4008.88,1.52
2007/12/13,3948.74,-3.3
2007/12/12,4083.59,-1.82
2007/12/11,4159.43,-0.15
2007/12/10,4165.86,1.06
2007/12/7,4122.06,1.28
2007/12/6,4070.16,-0.02
2007/12/5,4070.82,2.72
2007/12/4,3963.19,1.36
2007/12/3,3910.13,0.77
2007/11/30,3880.34,-2.4
2007/11/29,3975.71,5.06
2007/11/28,3784.28,-1.19
2007/11/27,3829.73,-2.06
2007/11/26,3910.46,-1.29
2007/11/23,3961.37,1.68
2007/11/22,3895.95,-4.15
2007/11/21,4064.78,-1.72
2007/11/20,4136.08,1.22
2007/11/19,4086.38,-1.14
2007/11/16,4133.35,-1.63
2007/11/15,4201.79,-1.07
2007/11/14,4247.16,4.32
2007/11/13,4071.3,-0.88
2007/11/12,4107.34,-0.78
2007/11/9,4139.57,-0.37
2007/11/8,4154.97,-5.22
2007/11/7,4383.63,0.89
2007/11/6,4344.89,-1.5
2007/11/5,4410.97,-2.91
2007/11/2,4543.16,-1.39
2007/11/1,4607.22,-0.44
2007/10/31,4627.78,0.77
2007/10/30,4592.33,1.44
2007/10/29,4527.12,2.19
2007/10/26,4429.98,1.51
2007/10/25,4364.12,-4.1
2007/10/24,4550.56,1.68
2007/10/23,4475.44,1.94
2007/10/22,4390.27,-2.32
2007/10/19,4494.56,-0.31
2007/10/18,4508.66,-3.75
2007/10/17,4684.11,-1.01
2007/10/16,4731.83,0.8
2007/10/15,4694.31,2.53
2007/10/12,4578.69,0.02
2007/10/11,4577.88,2.97
2007/10/10,4445.96,0.46
2007/10/9,4425.7,0.55
2007/10/8,4401.28,2.18
2007/9/28,4307.42,2.82
2007/9/27,4189.12,1.18
2007/9/26,4140.32,-1.26
2007/9/25,4193.06,-0.91
2007/9/24,4231.75,0.83
2007/9/21,4197.04,-0.6
2007/9/20,4222.42,1.46
2007/9/19,4161.59,-1.03
2007/9/18,4204.7,-0.78
2007/9/17,4237.92,1.74
2007/9/14,4165.57,0.54
2007/9/13,4143.12,2.66
2007/9/12,4035.72,1.09
2007/9/11,3992.03,-4.33
2007/9/10,4172.82,1.48
2007/9/7,4111.93,-2.21
2007/9/6,4204.8,1.38
2007/9/5,4147.75,-0.46
2007/9/4,4166.85,-1.74
2007/9/3,4240.64,2.18
2007/8/31,4150.17,0.95
2007/8/30,4111.29,0.76
2007/8/29,4080.08,-1.63
2007/8/28,4147.86,0.32
2007/8/27,4134.7,0.73
2007/8/24,4104.66,2.28
2007/8/23,4013.34,1.61
2007/8/22,3949.83,1.18
2007/8/21,3903.66,1.9
2007/8/20,3831.05,6.23
2007/8/17,3606.53,-2.5
2007/8/16,3698.95,-2.64
2007/8/15,3799.24,0.32
2007/8/14,3787.11,1.24
2007/8/13,3740.57,0.88
2007/8/10,3707.92,0.09
2007/8/9,3704.58,3.01
2007/8/8,3596.28,-0.45
2007/8/7,3612.7,0.49
2007/8/6,3595.03,2.13
2007/8/3,3520.14,4.69
2007/8/2,3362.46,2.47
2007/8/1,3281.34,-3.26
